,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,Comedy,Crime,Western,Film-Noir,Horror,Thriller,News,War,Fantasy,Romance,Documentary,Animation,History,Adventure,Action,Sport,Family,Mystery,Sci-Fi,Short,Drama,Biography,Music,Musical
1328,tt0074812,movie,Logan's Run,Logan's Run,0,1976,\N,119,"['Action', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1329,tt0074851,movie,The Man Who Fell to Earth,The Man Who Fell to Earth,0,1976,\N,139,"['Drama', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1330,tt0074860,movie,Marathon Man,Marathon Man,0,1976,\N,125,"['Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,tt0074899,movie,Midway,Midway,0,1976,\N,132,"['Action', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1332,tt0074937,movie,Murder by Death,Murder by Death,0,1976,\N,94,"['Comedy', 'Crime', 'Mystery']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1333,tt0074958,movie,Network,Network,0,1976,\N,121,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1334,tt0074991,movie,Obsession,Obsession,0,1976,\N,98,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1335,tt0075005,movie,The Omen,The Omen,0,1976,\N,111,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,tt0075029,movie,The Outlaw Josey Wales,The Outlaw Josey Wales,0,1976,\N,135,['Western'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,tt0075066,movie,The Pink Panther Strikes Again,The Pink Panther Strikes Again,0,1976,\N,103,"['Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,tt0075147,movie,Robin and Marian,Robin and Marian,0,1976,\N,106,"['Adventure', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1339,tt0075148,movie,Rocky,Rocky,0,1976,\N,120,"['Drama', 'Sport']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1340,tt0075194,movie,The Seven-Per-Cent Solution,The Seven-Per-Cent Solution,0,1976,\N,113,"['Adventure', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1341,tt0075200,movie,The Shaggy D.A.,The Shaggy D.A.,0,1976,\N,91,"['Comedy', 'Family', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1342,tt0075202,movie,Shaolin Temple,Shao Lin si,0,1976,\N,126,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1343,tt0075213,movie,The Shootist,The Shootist,0,1976,\N,100,"['Drama', 'Romance', 'Western']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1344,tt0075222,movie,Silent Movie,Silent Movie,0,1976,\N,87,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,tt0075223,movie,Silver Streak,Silver Streak,0,1976,\N,114,"['Action', 'Comedy', 'Crime']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1346,tt0075261,movie,Squirm,Squirm,0,1976,\N,92,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,tt0075276,movie,Stroszek,Stroszek,0,1977,\N,115,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1348,tt0075314,movie,Taxi Driver,Taxi Driver,0,1976,\N,114,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1349,tt0075404,movie,The Ascent,Voskhozhdenie,0,1977,\N,111,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350,tt0075468,tvMiniSeries,12 stulev,12 stulev,0,1977,\N,305,"['Adventure', 'Comedy', 'Mystery']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1351,tt0075572,tvMiniSeries,Roots,Roots,0,1977,1977,588,"['Biography', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1352,tt0075610,movie,21 Up,21 Up,0,1977,\N,100,"['Biography', 'Documentary']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1353,tt0075612,movie,3 Women,3 Women,0,1977,\N,124,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1354,tt0075648,movie,Airport '77,Airport '77,0,1977,\N,114,"['Action', 'Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1355,tt0075675,movie,The American Friend,Der amerikanische Freund,0,1977,\N,125,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1356,tt0075686,movie,Annie Hall,Annie Hall,0,1977,\N,93,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,tt0075703,movie,Long Live Ghosts!,At zijí duchové!,0,1977,\N,85,"['Comedy', 'Family', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1358,tt0075704,movie,Audrey Rose,Audrey Rose,0,1977,\N,113,"['Drama', 'Fantasy', 'Horror']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,tt0075754,movie,Billy Jack Goes to Washington,Billy Jack Goes to Washington,0,1977,\N,155,"['Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360,tt0075784,movie,A Bridge Too Far,A Bridge Too Far,0,1977,\N,175,"['Drama', 'History', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1361,tt0075807,movie,Candleshoe,Candleshoe,0,1977,\N,101,"['Adventure', 'Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1362,tt0075824,movie,That Obscure Object of Desire,Cet obscur objet du désir,0,1977,\N,103,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1363,tt0075860,movie,Close Encounters of the Third Kind,Close Encounters of the Third Kind,0,1977,\N,138,"['Drama', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1364,tt0075936,movie,Desperate Living,Desperate Living,0,1977,\N,90,"['Comedy', 'Crime', 'Fantasy']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,tt0075968,movie,The Duellists,The Duellists,0,1977,\N,100,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1366,tt0075995,movie,Equus,Equus,0,1977,\N,137,"['Drama', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1367,tt0076009,movie,Exorcist II: The Heretic,Exorcist II: The Heretic,0,1977,\N,118,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,tt0076044,movie,For the Love of Benji,For the Love of Benji,0,1977,\N,85,"['Adventure', 'Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1369,tt0076054,movie,Freaky Friday,Freaky Friday,0,1976,\N,95,"['Comedy', 'Family', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1370,tt0076070,movie,The Gauntlet,The Gauntlet,0,1977,\N,109,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371,tt0076085,movie,A Special Day,Una giornata particolare,0,1977,\N,106,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,tt0076095,movie,The Goodbye Girl,The Goodbye Girl,0,1977,\N,111,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1373,tt0076137,movie,Herbie Goes to Monte Carlo,Herbie Goes to Monte Carlo,0,1977,\N,105,"['Action', 'Adventure', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1374,tt0076141,movie,High Anxiety,High Anxiety,0,1977,\N,94,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,tt0076172,movie,I Never Promised You a Rose Garden,I Never Promised You a Rose Garden,0,1977,\N,96,"['Drama', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1376,tt0076221,movie,Jabberwocky,Jabberwocky,0,1977,\N,105,"['Adventure', 'Comedy', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1377,tt0076240,movie,Jubilee,Jubilee,0,1978,\N,106,"['Comedy', 'Drama', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1378,tt0076245,movie,Julia,Julia,0,1977,\N,117,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1379,tt0076257,movie,The Kentucky Fried Movie,The Kentucky Fried Movie,0,1977,\N,83,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,tt0076299,movie,The Last Wave,The Last Wave,0,1977,\N,106,"['Drama', 'Fantasy', 'Mystery']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1381,tt0076342,movie,MacArthur,MacArthur,0,1977,\N,130,"['Biography', 'Drama', 'History']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1382,tt0076360,movie,A Man Called Blade,Mannaja,0,1977,\N,101,"['Action', 'Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1383,tt0076363,movie,The Many Adventures of Winnie the Pooh,The Many Adventures of Winnie the Pooh,0,1977,\N,74,"['Animation', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1384,tt0076391,movie,Mimino,Mimino,0,1977,\N,95,"['Comedy', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1385,tt0076451,movie,"New York, New York","New York, New York",0,1977,\N,155,"['Drama', 'Music', 'Musical']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1386,tt0076489,movie,"Oh, God!","Oh, God!",0,1977,\N,98,"['Comedy', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,tt0076504,movie,Orca,Orca,0,1977,\N,92,"['Adventure', 'Drama', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1388,tt0076535,movie,The People That Time Forgot,The People That Time Forgot,0,1977,\N,90,"['Adventure', 'Fantasy', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1389,tt0076538,movie,Pete's Dragon,Pete's Dragon,0,1977,\N,128,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1390,tt0076578,movie,Pumping Iron,Pumping Iron,0,1977,\N,86,"['Documentary', 'Sport']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1391,tt0076584,movie,The Inglorious Bastards,Quel maledetto treno blindato,0,1978,\N,99,"['Action', 'Adventure', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1392,tt0076618,movie,The Rescuers,The Rescuers,0,1977,\N,78,"['Adventure', 'Animation', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1393,tt0076636,movie,Rollercoaster,Rollercoaster,0,1977,\N,119,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1394,tt0076666,movie,Saturday Night Fever,Saturday Night Fever,0,1977,\N,118,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1395,tt0076716,movie,Sinbad and the Eye of the Tiger,Sinbad and the Eye of the Tiger,0,1977,\N,113,"['Action', 'Adventure', 'Family']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1396,tt0076723,movie,Slap Shot,Slap Shot,0,1977,\N,123,"['Comedy', 'Drama', 'Sport']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1397,tt0076727,movie,Office Romance,Sluzhebnyy roman,0,1977,\N,159,"['Comedy', 'Drama', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1398,tt0076729,movie,Smokey and the Bandit,Smokey and the Bandit,0,1977,\N,96,"['Action', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1399,tt0076752,movie,The Spy Who Loved Me,The Spy Who Loved Me,0,1977,\N,125,"['Action', 'Adventure', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1400,tt0076759,movie,Star Wars: Episode IV - A New Hope,Star Wars,0,1977,\N,121,"['Action', 'Adventure', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1401,tt0076786,movie,Suspiria,Suspiria,0,1977,\N,98,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,tt0076843,movie,The Turning Point,The Turning Point,0,1977,\N,119,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1403,tt0076929,movie,Wizards,Wizards,0,1977,\N,80,"['Adventure', 'Animation', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1404,tt0077189,movie,Avalanche,Avalanche,0,1978,\N,91,"['Action', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1405,tt0077235,movie,Big Wednesday,Big Wednesday,0,1978,\N,120,"['Drama', 'Sport']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1406,tt0077269,movie,The Boys from Brazil,The Boys from Brazil,0,1978,\N,125,"['Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1407,tt0077278,movie,Buck Rogers in the 25th Century,Buck Rogers in the 25th Century,0,1979,\N,89,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1408,tt0077280,movie,The Buddy Holly Story,The Buddy Holly Story,0,1978,\N,114,"['Biography', 'Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1409,tt0077288,movie,La Cage aux Folles,La cage aux folles,0,1978,\N,97,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,tt0077292,movie,Crippled Avengers,Can que,0,1978,\N,107,"['Action', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1411,tt0077305,movie,The Cat from Outer Space,The Cat from Outer Space,0,1978,\N,104,"['Comedy', 'Family', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1412,tt0077321,movie,The Cheap Detective,The Cheap Detective,0,1978,\N,92,"['Comedy', 'Crime', 'Mystery']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1413,tt0077355,movie,Coma,Coma,0,1978,\N,113,"['Drama', 'Horror', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1414,tt0077362,movie,Coming Home,Coming Home,0,1978,\N,127,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1415,tt0077394,movie,Damien: Omen II,Damien: Omen II,0,1978,\N,107,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,tt0077402,movie,Dawn of the Dead,Dawn of the Dead,0,1978,\N,127,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,tt0077405,movie,Days of Heaven,Days of Heaven,0,1978,\N,94,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1418,tt0077413,movie,Death on the Nile,Death on the Nile,0,1978,\N,140,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1419,tt0077416,movie,The Deer Hunter,The Deer Hunter,0,1978,\N,183,"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1420,tt0077429,tvMovie,Devil Dog: The Hound of Hell,Devil Dog: The Hound of Hell,0,1978,\N,95,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,tt0077523,movie,Every Which Way But Loose,Every Which Way But Loose,0,1978,\N,114,"['Action', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1422,tt0077530,movie,Eyes of Laura Mars,Eyes of Laura Mars,0,1978,\N,104,"['Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1423,tt0077533,movie,Faces of Death,Faces of Death,0,1978,\N,105,"['Documentary', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,tt0077559,movie,Five Deadly Venoms,Wu du,0,1978,\N,97,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1425,tt0077572,movie,Force 10 from Navarone,Force 10 from Navarone,0,1978,\N,118,"['Action', 'Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1426,tt0077578,movie,Foul Play,Foul Play,0,1978,\N,116,"['Comedy', 'Mystery', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1427,tt0077588,movie,The Fury,The Fury,0,1978,\N,118,"['Horror', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1428,tt0077594,movie,Game of Death,Game of Death,0,1978,\N,100,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1429,tt0077631,movie,Grease,Grease,0,1978,\N,110,"['Musical', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1430,tt0077651,movie,Halloween,Halloween,0,1978,\N,91,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,tt0077655,movie,Last Hurrah for Chivalry,Hao xia,0,1979,\N,106,"['Action', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1432,tt0077663,movie,Heaven Can Wait,Heaven Can Wait,0,1978,\N,101,"['Comedy', 'Fantasy', 'Romance']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,tt0077681,movie,The Hills Have Eyes,The Hills Have Eyes,0,1977,\N,89,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,tt0077698,movie,Hot Lead and Cold Feet,Hot Lead and Cold Feet,0,1978,\N,90,"['Action', 'Comedy', 'Family']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1435,tt0077711,movie,Autumn Sonata,Höstsonaten,0,1978,\N,99,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1436,tt0077713,movie,I Spit on Your Grave,Day of the Woman,0,1978,\N,101,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,tt0077716,movie,Ice Castles,Ice Castles,0,1978,\N,108,"['Drama', 'Romance', 'Sport']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1438,tt0077742,movie,Interiors,Interiors,0,1978,\N,92,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1439,tt0077745,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,0,1978,\N,115,"['Horror', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1440,tt0077766,movie,Jaws 2,Jaws 2,0,1978,\N,116,"['Adventure', 'Drama', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1441,tt0077838,movie,The Last Waltz,The Last Waltz,0,1978,\N,117,"['Documentary', 'Music']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1442,tt0077869,movie,The Lord of the Rings,The Lord of the Rings,0,1978,\N,132,"['Adventure', 'Animation', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1443,tt0077914,movie,Martin,Martin,0,1978,\N,95,"['Drama', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1444,tt0077928,movie,Midnight Express,Midnight Express,0,1978,\N,121,"['Biography', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1445,tt0077973,movie,Invincible Shaolin,Nan Shao Lin yu bei Shao Lin,0,1978,\N,98,"['Action', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1446,tt0077975,movie,Animal House,Animal House,0,1978,\N,109,['Comedy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,tt0078062,movie,The Clonus Horror,The Clonus Horror,0,1979,\N,90,"['Horror', 'Romance', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1448,tt0078087,movie,Piranha,Piranha,0,1978,\N,94,"['Comedy', 'Horror', 'Sci-Fi']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1449,tt0078090,movie,The Flat Jungle,De platte jungle,0,1978,\N,90,['Documentary'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,tt0078158,movie,Return from Witch Mountain,Return from Witch Mountain,0,1978,\N,95,"['Adventure', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1451,tt0078163,movie,Revenge of the Pink Panther,Revenge of the Pink Panther,0,1978,\N,99,"['Comedy', 'Crime', 'Mystery']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1452,tt0078252,movie,Snake in the Eagle's Shadow,Se ying diu sau,0,1978,\N,98,"['Action', 'Comedy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1453,tt0078346,movie,Superman,Superman,0,1978,\N,143,"['Action', 'Adventure', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1454,tt0078350,movie,The Swarm,The Swarm,0,1978,\N,116,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,tt0078446,movie,Up in Smoke,Up in Smoke,0,1978,\N,86,"['Comedy', 'Music']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1456,tt0078480,movie,Watership Down,Watership Down,0,1978,\N,91,"['Adventure', 'Animation', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1457,tt0078490,movie,Who'll Stop the Rain,Who'll Stop the Rain,0,1978,\N,126,"['Action', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1458,tt0078504,movie,The Wiz,The Wiz,0,1978,\N,134,"['Adventure', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1459,tt0078588,tvMiniSeries,Connections,Connections,0,1978,\N,50,"['Documentary', 'History']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1460,tt0078718,movie,...and justice for all.,...and justice for all.,0,1979,\N,119,"['Crime', 'Drama', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1461,tt0078721,movie,10,10,0,1979,\N,122,"['Comedy', 'Romance']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
